Image,AnimalID,Slide,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num points,Length µm
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,c4493942-b7c2-4758-89f2-f2038b599ad0,Regenerated Length,Regenerated Length,Image,Polyline,676893.3,206831.8,,415400.9
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,8036109d-a276-4ea3-8489-ae57824e88a0,Cartilage Length,Cartilage Length,Image,Polyline,780749.2,114405.4,,94404.2
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,66bf6e1a-fce9-4580-baf5-0e8ab7881e71,Adipocytes,Adipocytes,Image,Points,989926.1,256496.1,1,
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,cfdf202d-620d-44b4-8c9e-274eab9a4bd2,Adipocytes,Adipocytes,Image,Points,672635.7,321669.4,98,
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,8b5f6ec5-e5a0-4175-a73f-b59877869267,Regenerated Length,Regenerated Length,Image,Polyline,543637.3,644627.2,,47873.8
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,53256b31-ec00-4172-9fd2-4a74a2f943ef,Regenerated Length,Regenerated Length,Image,Polyline,594122,512773,,81750.1
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,34b30e90-c405-4d44-9dea-17406f1e7c64,Regenerated Length,Regenerated Length,Image,Polyline,775261.6,318489.8,,37883.5
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,97b145f5-bf32-4892-ba21-a9dac861ac5e,Regenerated Length,Regenerated Length,Image,Polyline,596257.7,280145.6,,73834.4
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,2756a79d-35e2-4585-be2f-ea7c48a3251c,Cartilage Length,Cartilage Length,Image,Polyline,542485.2,640987,,44106.6
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,f206ebb4-dac5-47b3-bbeb-6d529cb94eb7,Cartilage Length,Cartilage Length,Image,Polyline,588301.8,515579.1,,69791.2
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,41ac4a13-8c7d-4517-a46d-ba5e5ad78c93,Adipocytes,Adipocytes,Image,Points,443595.1,470988.1,93,
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,fa5db4ce-df09-4ecd-a2cf-edea3732e1db,Regenerated Length,Regenerated Length,Image,Polyline,572079.5,590864,,81048.5
Aco_ear_922587-2_22.tif - Aco_ear_922587-2_22.tif #1,922587-2,22,d5592055-cbbc-4791-9dc7-5663ae63e0b2,Cartilage Length,Cartilage Length,Image,Polyline,568873.1,588354.7,,80945.3
Aco_ear_B31.1_s18.tif,1064394-1,18,22a18a36-d9f3-40ae-869a-7eef17089f70,Regenerated Length,Regenerated Length,Image,Polyline,713747.6,2983507.8,,4370332.2
Aco_ear_B31.1_s18.tif,1064394-1,18,768a915d-cc87-488c-84ca-bee32ae3dc93,Cartilage Length,Cartilage Length,Image,Polyline,948429.1,1112899.8,,229662.8
Aco_ear_B31.1_s18.tif,1064394-1,18,d01569f2-a105-4b6b-8a07-315f76edf36d,Cartilage Length,Cartilage Length,Image,Polyline,975025.1,1458647.4,,209454.9
Aco_ear_B31.1_s18.tif,1064394-1,18,c208d741-18fa-404e-83f6-3bc1d52978b6,Cartilage Length,Cartilage Length,Image,Polyline,858251.9,1818706.4,,311281.4
Aco_ear_B31.1_s18.tif,1064394-1,18,348d4eed-11cf-4421-88b4-4c41197b57a1,Cartilage Length,Cartilage Length,Image,Polyline,683485.7,2291164.1,,283526.2
Aco_ear_B31.1_s18.tif,1064394-1,18,896b3242-7184-49b2-8387-c82b5b017c3a,Cartilage Length,Cartilage Length,Image,Polyline,760231.7,2551691.1,,174092.5
Aco_ear_B31.1_s18.tif,1064394-1,18,c18ce617-ea7a-4b11-a5d4-1700b875238f,Cartilage Length,Cartilage Length,Image,Polyline,623468.1,3238010.4,,1168542
Aco_ear_B31.1_s18.tif,1064394-1,18,b4615199-00c1-4d53-b4cc-d402c40a505f,Cartilage Length,Cartilage Length,Image,Polyline,505683.8,3897681.1,,232442.4
Aco_ear_B31.1_s18.tif,1064394-1,18,dffacf1d-4d5c-42eb-b4ac-1d2975ab41ff,Cartilage Length,Cartilage Length,Image,Polyline,587692.7,4086392.8,,83410.1
Aco_ear_B31.1_s18.tif,1064394-1,18,e3bd2c5f-a1e8-4df4-93af-fe46eccc56ed,Cartilage Length,Cartilage Length,Image,Polyline,760461,4661835.5,,761837.9
Aco_ear_B31.1_s18.tif,1064394-1,18,11f9007a-dd8e-465c-8c71-ee433f17107b,Adipocytes,Adipocytes,Image,Points,660590.4,2847683,418,
Aco_ear_B31.2_s7.tif,1064394-2,7,b6d53a8c-efad-4be5-969a-ec7e79d2aec6,Regenerated Length,Regenerated Length,Image,Polyline,1723762.7,6583071.2,,1408012.3
Aco_ear_B31.2_s7.tif,1064394-2,7,e393bda9-d60e-491f-8d7f-4e4aa6447c15,Cartilage Length,Cartilage Length,Image,Polyline,1756303.1,6571491.6,,1422193
Aco_ear_B31.2_s7.tif,1064394-2,7,8bdb1026-c186-4533-bb60-e82a084b43bd,Adipocytes,Adipocytes,Image,Points,1318990.5,6184321.4,1895,
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,c7798606-9bee-4a21-853c-77bc7a85cf77,Cartilage Length,Cartilage Length,Image,Polyline,272375.8,159021.5,,74415
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,1d2c315f-74f1-45c4-b1b1-e271002174e6,Regenerated Length,Regenerated Length,Image,Polyline,212682.6,760045.4,,1045100.1
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,23a0df71-53f6-41fd-9c21-717009a794eb,Cartilage Length,Cartilage Length,Image,Polyline,283989.8,1084396.4,,220931.4
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,ffae377e-e7f4-48a4-b622-ffbcc32bd9d7,Cartilage Length,Cartilage Length,Image,Polyline,202780.5,932475.3,,95706.7
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,5a39e1a4-f988-4b7a-a65a-d7c63ff06688,Cartilage Length,Cartilage Length,Image,Polyline,159706.8,852925.9,,62481.1
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,81ce4bbe-353e-4b55-82c1-68d73fb10d4f,Cartilage Length,Cartilage Length,Image,Polyline,161410.4,768004.1,,48111.5
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,581e7888-76d0-4788-a147-086dd14cb34e,Cartilage Length,Cartilage Length,Image,Polyline,134718.1,648865.1,,70414.7
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,cb84f161-6253-487d-8e55-2f08d9ec0a7d,Adipocytes,Adipocytes,Image,Points,227784.9,879883.8,667,
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,3aacc30a-1356-4a0c-b8fc-fb22fe3542da,Regenerated Length,Regenerated Length,Image,Polyline,303738.4,498870.7,,824312.1
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,63fb84f3-bda9-49c7-9ae0-c42c4230e13d,Cartilage Length,Cartilage Length,Image,Polyline,384428.1,721060.3,,110876
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,0db16e52-87f0-41d1-9597-cf4bdb1a0475,Cartilage Length,Cartilage Length,Image,Polyline,347795.5,635308.7,,99116.7
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,4595c81a-66ac-469e-8210-94c12e5aaed8,Cartilage Length,Cartilage Length,Image,Polyline,303012.8,485023.6,,126685.1
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,d6eca91a-db81-423f-8c30-74a091a85331,Cartilage Length,Cartilage Length,Image,Polyline,250099.9,377719.7,,86722.1
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,a0e1067b-2691-4576-b269-5b6124af48ed,Cartilage Length,Cartilage Length,Image,Polyline,225860.4,254748.8,,28678.1
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,be55be74-fd9b-421e-bb26-cb9ba57bb7ad,Cartilage Length,Cartilage Length,Image,Polyline,239458.2,207452.4,,54432.7
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,851df775-a68a-4431-a5c0-c691bf4c853e,Adipocytes,Adipocytes,Image,Points,310415.9,583187.9,977,
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,1064394-2,7,42db495a-eec5-40b9-9144-e489bf411cf2,Regenerated Length,Regenerated Length,Image,Polyline,262378.3,660841.7,,489628
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,1064394-2,7,d5c535ad-48aa-4e1a-a1c5-9226a3e5c9e4,Cartilage Length,Cartilage Length,Image,Polyline,320275.8,807451.8,,55799.6
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,1064394-2,7,18859f25-b03c-4e8a-8853-79478f1a82be,Cartilage Length,Cartilage Length,Image,Polyline,299924.5,757566.2,,45211
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,1064394-2,7,7ad79c3a-58a2-40bd-bc1d-4b103bf6f149,Cartilage Length,Cartilage Length,Image,Polyline,229832.5,566726,,255898.9
ear_B31-2_11.18.21_100M_66dpw_7.tif - ear_B31-2_11.18.21_100M_66dpw_7.tif #1,1064394-2,7,07d1a0e6-a52e-402f-aabd-282f8e119803,Adipocytes,Adipocytes,Image,Points,287123.2,611359.2,389,
ear_B31-2_11.18.21_100M_66dpw_3.tif - ear_B31-2_11.18.21_100M_66dpw_3.tif #1,1064394-2,3,af451be4-a0e1-49a4-b941-b18f08815450,Regenerated Length,Regenerated Length,Image,Polyline,142542.5,585823,,10007.5
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,d2f9f2ba-e49f-4dfe-8418-8a3949974f11,Regenerated Length,Regenerated Length,Image,Polyline,256216,876053.9,,987617.2
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,9e2698eb-e6fc-4a9f-9b97-610faa96cdad,Cartilage Length,Cartilage Length,Image,Polyline,276630.6,1286227.2,,44325.2
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,f4e25ca6-b645-46b9-92a5-ec83e9eeca1f,Cartilage Length,Cartilage Length,Image,Polyline,247182.5,1185367.4,,38459.1
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,bc699665-1f6a-479d-a3d6-bb1ddb3ae346,Cartilage Length,Cartilage Length,Image,Polyline,277366.8,1025243.3,,112275.1
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,aab22208-9f4c-4e18-ae8b-35b20a71c476,Cartilage Length,Cartilage Length,Image,Polyline,293108.2,704764.7,,112515.6
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,c4ab2791-c98e-49f8-a5d9-3902a9d87977,Cartilage Length,Cartilage Length,Image,Polyline,272283.5,522626.2,,114468.3
ear_B31-1_11.18.21_100M_66dpw_13.tif - ear_B31-1_11.18.21_100M_66dpw_13.tif #1,1064394-1,13,f5edb61b-5302-4c50-89d9-310d45a58519,Adipocytes,Adipocytes,Image,Points,254101.2,856441.6,942,
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,0f95b23a-263d-47cf-8563-2de324cb6d6f,Regenerated Length,Regenerated Length,Image,Polyline,267424.3,973767.3,,991885.5
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,b36414a2-6c8e-4f1d-8a40-dc6306159151,Cartilage Length,Cartilage Length,Image,Polyline,302309.4,1385341.7,,41124.9
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,ee31b97e-a650-467e-a3bd-07c775fdcce0,Cartilage Length,Cartilage Length,Image,Polyline,259687.8,1216245.3,,27812.1
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,89dee02f-5b73-45ec-ad90-3a80bceaa4a9,Cartilage Length,Cartilage Length,Image,Polyline,289437,1002706.8,,174881.8
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,a6398d86-9244-4cf5-87f2-1217fe2aa668,Cartilage Length,Cartilage Length,Image,Polyline,258366.2,558459.4,,123089
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,08053107-765c-4336-bb1a-cdc25d2fa264,Cartilage Length,Cartilage Length,Image,Polyline,269880,696953.6,,93071.6
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,46f766f1-3f28-42a8-a757-e97811f7536b,Cartilage Length,Cartilage Length,Image,Polyline,285631.4,787292.8,,31516.5
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,5ce9fd59-a8a4-4831-aafd-6eadea1cccb3,Cartilage Length,Cartilage Length,Image,Polyline,294897,878776,,29779.8
ear_B31-1_11.18.21_100M_66dpw_12.tif - ear_B31-1_11.18.21_100M_66dpw_12.tif #1,1064394-1,12,48f5e9e4-4220-4263-b0a5-0291782e8d2d,Adipocytes,Adipocytes,Image,Points,239076.9,908124.7,964,
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,1064394-1,10,43761bcf-e5a9-41cc-83a3-b200885cddd6,Regenerated Length,Regenerated Length,Image,Polyline,248547.3,927953.6,,613005.2
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,1064394-1,10,286c6349-10e6-4651-8e06-32a5227c5075,Cartilage Length,Cartilage Length,Image,Polyline,231548.1,1081431.3,,49384.7
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,1064394-1,10,2a74cb0e-3c30-463f-bbca-d2e188830de7,Cartilage Length,Cartilage Length,Image,Polyline,263270.2,955777.5,,125367.9
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,1064394-1,10,a2949dc2-524b-4d9c-bf02-7bfad91b27c9,Cartilage Length,Cartilage Length,Image,Polyline,280342.2,736376.3,,207514.2
ear_B31-1_11.18.21_100M_66dpw_10.tif - ear_B31-1_11.18.21_100M_66dpw_10.tif #1,1064394-1,10,1114b97d-6212-4bf7-bc68-b26dacab5964,Adipocytes,Adipocytes,Image,Points,258605.3,778748.1,804,
ear_B31-1_11.18.21_100M_66dpw_3.tif - ear_B31-1_11.18.21_100M_66dpw_3.tif #1,1064394-1,3,d78055ba-58c2-4143-ab51-7042a75b0d95,Regenerated Length,Regenerated Length,Image,Polyline,415253.7,254169.2,,61499.9
ear_B31-1_11.18.21_100M_66dpw_6.tif - ear_B31-1_11.18.21_100M_66dpw_6.tif #1,1064394-1,6,d10f3f18-e385-4c75-a885-50fd4692d784,Regenerated Length,Regenerated Length,Image,Polyline,289747.2,715562,,54667.4
ear_B31-1_11.18.21_100M_66dpw_6.tif - ear_B31-1_11.18.21_100M_66dpw_6.tif #1,1064394-1,6,02027025-5fc3-43dc-b27d-b922d48c199b,Adipocytes,Adipocytes,Image,Points,379857.4,660336.8,551,
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,df30ecdc-845c-42e9-b66e-f7f091ee797d,Regenerated Length,Regenerated Length,Image,Polyline,290951.2,904148.1,,1134157.5
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,09abed41-532c-4444-b51b-4b10b8223c9d,Cartilage Length,Cartilage Length,Image,Polyline,357024.2,450608.1,,21031.3
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,803a2d5e-2fb1-4cc9-8827-ffddbf6efec3,Cartilage Length,Cartilage Length,Image,Polyline,338549.4,521210.6,,95856.2
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,96c8f9f1-ce44-4353-a0ba-769b87330f73,Cartilage Length,Cartilage Length,Image,Polyline,340159.6,700455.9,,180644.4
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,5e143628-97fb-42f5-b4b8-4200a1bf87d1,Cartilage Length,Cartilage Length,Image,Polyline,311484.8,934328.5,,190820.1
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,8c8a24d8-c438-4394-a9c1-6aa51d1bf176,Cartilage Length,Cartilage Length,Image,Polyline,204486.9,1150564.3,,125034.2
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,6d6e71b0-5e16-483e-8c47-7e1eae3f1fcf,Cartilage Length,Cartilage Length,Image,Polyline,190769,1302441.2,,116217.1
ear_B31-1_11.18.21_10_66dpw_16.tif - ear_B31-1_11.18.21_10_66dpw_16.tif #1,1064394-1,16,89615fb5-aa62-40a5-a8be-3f6cf74782ff,Adipocytes,Adipocytes,Image,Points,238673.5,875148.6,663,
Aco_ear_990342-2_1.tif - Aco_ear_990342-2_1.tif #1,990342-2,1,17fe598f-547d-43ef-8b26-b1ec8c759aed,Adipocytes,Adipocytes,Image,Points,422831.2,348603,26,
Aco_ear_990342-2_1.tif - Aco_ear_990342-2_1.tif #1,990342-2,1,38395476-c72e-49ed-8796-3a24d083840e,Regenerated Length,Regenerated Length,Image,Polyline,402374.3,369467.2,,215656.3
Aco_ear_990342-2_1.tif - Aco_ear_990342-2_1.tif #1,990342-2,1,a7e9085a-5f2c-4c9f-a7db-1a32895f9791,Cartilage Length,Cartilage Length,Image,Polyline,407283.6,363294.6,,211901.5
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,5e457b35-58c0-45b6-aabb-e575fb43a1cf,Adipocytes,Adipocytes,Image,Points,543037.6,339726.6,54,
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,6aedd739-0842-43cd-8dbc-d45c9a762c5b,Regenerated Length,Regenerated Length,Image,Polyline,513315.9,373654.9,,498624.6
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,a4dfdef4-66e9-4606-b7d8-f3d363ed734f,Cartilage Length,Cartilage Length,Image,Polyline,354542.3,243943.2,,102845.3
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,63344ef8-fda4-4722-880a-d2a32e6525e2,Cartilage Length,Cartilage Length,Image,Polyline,429082.2,309957.3,,19757.1
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,d7ed9fbd-029d-45cb-aa85-7f7f7ca940d3,Cartilage Length,Cartilage Length,Image,Polyline,528427.5,347038.9,,27513.1
Aco_ear_990342-2_4.tif - Aco_ear_990342-2_4.tif #1,990342-2,4,914ab031-95ef-427a-a5f5-2e2cc20da4ae,Cartilage Length,Cartilage Length,Image,Polyline,588965.3,410649,,115961.2
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,85d3bccd-c84e-4077-9672-dfa258685e4f,Adipocytes,Adipocytes,Image,Points,472930.8,682090.1,40,
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,85e02872-9cb5-4797-a4ed-0d641635625c,Regenerated Length,Regenerated Length,Image,Polyline,464118.8,714866,,609517.3
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,046ce7fc-14eb-4a2e-9c68-b9f35df725b0,Cartilage Length,Cartilage Length,Image,Polyline,351990.1,483190.3,,75508.5
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,14af5639-ff9c-48c1-b4bb-d3f9ccad7e66,Cartilage Length,Cartilage Length,Image,Polyline,409930.7,564647.8,,58831.8
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,42670e2f-554b-4d41-a8ea-528d35cfcf2c,Cartilage Length,Cartilage Length,Image,Polyline,441796.6,597243.4,,28921.4
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,7de85f8e-4243-45be-8392-9c71b4b915aa,Cartilage Length,Cartilage Length,Image,Polyline,469948.6,633094.8,,22807.8
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,66964e7d-ba18-42da-8c2c-9bbbb4a25690,Cartilage Length,Cartilage Length,Image,Polyline,481341,662103.1,,27954.6
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,fdc694be-cc1e-455d-a4f0-0f32b70fef63,Cartilage Length,Cartilage Length,Image,Polyline,504339,727641.6,,28142.1
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,28307f6e-077b-4e3b-8b79-3989730d5b58,Cartilage Length,Cartilage Length,Image,Polyline,528683.7,788138.8,,19808.8
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,314885df-23f0-4d1c-90b3-76477096f24d,Cartilage Length,Cartilage Length,Image,Polyline,534324,819945.2,,17806.3
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,428b0acb-5910-44a0-9289-538508bc1c86,Cartilage Length,Cartilage Length,Image,Polyline,548625.3,886704.5,,35717.2
Aco_ear_990342-2_10.tif - Aco_ear_990342-2_10.tif #1,990342-2,10,c11c4c90-25f8-487c-8ef1-00c6f8579cd0,Cartilage Length,Cartilage Length,Image,Polyline,537951.1,961789,,75692.8
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,c140a2a6-5175-43d2-989e-a26a29614658,Adipocytes,Adipocytes,Image,Points,470960.1,796605.1,58,
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,189bc771-9515-47c5-b355-f49311c2fb7c,Regenerated Length,Regenerated Length,Image,Polyline,413191.7,750079.5,,811731.2
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,7c9101c1-096e-4ebc-8643-0046bb69f0ca,Cartilage Length,Cartilage Length,Image,Polyline,325853.9,389577.4,,52047.2
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,237e9273-038c-4577-be2e-ed738e45ec32,Cartilage Length,Cartilage Length,Image,Polyline,362648,471027,,18579
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,4c936455-6120-48de-bb7e-059ff99f0a7f,Cartilage Length,Cartilage Length,Image,Polyline,414167.3,580250.3,,75055.3
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,66bcf3ba-bd64-4ada-bf2d-bc5c88bd6df9,Cartilage Length,Cartilage Length,Image,Polyline,425413.6,657839.3,,33504.2
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,2c4cffd6-fd9a-470e-928a-ab90a37ca2c3,Cartilage Length,Cartilage Length,Image,Polyline,437680.8,725211,,37098.7
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,56cc9462-b9d2-41ed-8715-56171e5dff09,Cartilage Length,Cartilage Length,Image,Polyline,444743.7,759285.2,,30428.7
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,6d989577-1a4f-4d04-acd8-20d228ceb1b8,Cartilage Length,Cartilage Length,Image,Polyline,462102.5,846546.2,,87999.8
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,1764ae45-5a81-42c1-baf9-65dd1aa00b1f,Cartilage Length,Cartilage Length,Image,Polyline,482748.8,926248,,25691.8
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,a06b27f7-f003-40fb-a054-708041866e54,Cartilage Length,Cartilage Length,Image,Polyline,478561.3,998376.3,,109351.9
Aco_ear_990342-2_13.tif - Aco_ear_990342-2_13.tif #1,990342-2,13,1c892101-4990-4f2c-9db4-ad2b2b4fd7e6,Cartilage Length,Cartilage Length,Image,Polyline,467675.4,1110853.7,,72425.5
Aco_ear_990342-2_16.tif - Aco_ear_990342-2_16.tif #1,990342-2,16,48af8d97-41d9-4959-815b-3011ea2a07a7,Adipocytes,Adipocytes,Image,Points,587332.1,414400.8,35,
Aco_ear_990342-2_16.tif - Aco_ear_990342-2_16.tif #1,990342-2,16,7ff39bd1-50bc-44f3-9122-31bcdb1680df,Regenerated Length,Regenerated Length,Image,Polyline,519828.9,404054.2,,793464.4
Aco_ear_990342-2_16.tif - Aco_ear_990342-2_16.tif #1,990342-2,16,d80a1956-70ed-4c6f-a57e-22ed6e99b9e0,Cartilage Length,Cartilage Length,Image,Polyline,329490.5,200574.6,,226813.3
Aco_ear_990342-2_16.tif - Aco_ear_990342-2_16.tif #1,990342-2,16,9def065c-3587-4435-b5db-0d97807cde50,Cartilage Length,Cartilage Length,Image,Polyline,454250,256378.5,,45754.4
Aco_ear_990342-2_16.tif - Aco_ear_990342-2_16.tif #1,990342-2,16,1dfed7ac-5acf-469f-b606-d6c7d5b7a1e1,Cartilage Length,Cartilage Length,Image,Polyline,490257.4,305193.6,,27505.6
