Image,AnimalID,Slide,Object ID,Name,Class,Parent,ROI,Centroid X µm,Centroid Y µm,Num points,Length µm
941702-3_4.jpg,941702-3,4,3cb7539a-5a05-4bdd-93a7-64c65077cff2,Cartilage Length,Cartilage Length,Image,Polyline,642.44,202.35,,75.22
957162-1_4.jpg,957162-1,4,4dcb6786-0ebf-4693-9b68-a82578be0c42,Cartilage Length,Cartilage Length,Image,Line,931.83,1366.9,,75.86
957162-1_19.jpg,957162-1,19,5bc852bd-196e-492e-aa53-7e5cc587da6a,Cartilage Length,Cartilage Length,Image,Polyline,772.47,765.3,,76
957162-1_4.jpg,957162-1,4,2abb9d46-8853-44ff-bfdd-d2d687b88abd,Cartilage Length,Cartilage Length,Image,Polyline,957.56,398.28,,76.24
Aco_ear_990342-2_31.tif - Aco_ear_990342-2_31.tif #1,990342-2,31,c93dca11-0ac0-4c80-a195-3e35e0ca2d8c,Adipocytes,Adipocytes,Image,Points,320496.8,692547.2,46,
Aco_ear_990342-2_31.tif - Aco_ear_990342-2_31.tif #1,990342-2,31,d70f68d3-4029-46a7-abc7-dae91d856428,Regenerated Length,Regenerated Length,Image,Polyline,295459.2,709415.6,,825313.7
941702-3_7.jpg,941702-3,7,5deb39ba-bb30-4ec1-9f1e-53d972df560a,Cartilage Length,Cartilage Length,Image,Polyline,460.78,919.92,,76.84
1001363-2_31.jpg,1001363-2,31,b67bd6bf-7a1a-4780-9971-5500d0d7e30c,Cartilage Length,Cartilage Length,Image,Line,891.67,693.42,,76.99
927693-1_19.jpg,927693-1,19,479a39b7-3c09-400f-8eec-1e2fcac350e7,Cartilage Length,Cartilage Length,Image,Polyline,558.84,576.04,,78.21
Aco_ear_990342-2_37.tif - Aco_ear_990342-2_37.tif #1,990342-2,37,65dc1ffa-4574-4958-b10d-c1342bdd1ff7,Adipocytes,Adipocytes,Image,Points,328713.9,667593,43,
Aco_ear_990342-2_37.tif - Aco_ear_990342-2_37.tif #1,990342-2,37,83376e4e-1dd3-4d23-8b0c-9c2397ceed74,Regenerated Length,Regenerated Length,Image,Polyline,338453.7,886811.9,,732003
1001363-1_45.jpg,1001363-1,45,e838fd1d-9431-430f-abac-073ab217dd6c,Cartilage Length,Cartilage Length,Image,Polyline,1111.7,328.94,,78.38
1001363-2_25.jpg,1001363-2,25,5e23a2b9-436a-454d-9a8e-40f8e69b63c3,Cartilage Length,Cartilage Length,Image,Line,689.06,855.12,,78.39
1001363-1_35.jpg,1001363-1,35,a5162923-8184-4fd6-b3a3-282a7b7b3bf9,Cartilage Length,Cartilage Length,Image,Polyline,627.53,298.46,,78.54
1001363-2_16.jpg,1001363-2,16,be63f1b3-2152-400d-90f0-e062955793bc,Cartilage Length,Cartilage Length,Image,Line,695,1080.3,,81.27
1001363-1_57.jpg,1001363-1,57,fb90f5c5-913a-4626-a995-e85b0f233d78,Cartilage Length,Cartilage Length,Image,Polyline,1218.2,510.98,,81.45
Aco_ear_990342-2_40.tif - Aco_ear_990342-2_40.tif #1,990342-2,40,44b5c4d3-ef50-4b52-8b76-2ef5cf24312e,Adipocytes,Adipocytes,Image,Points,341057.1,755725.4,6,
Aco_ear_990342-2_40.tif - Aco_ear_990342-2_40.tif #1,990342-2,40,47ccfb06-8286-4947-8b3e-f6f6511b8dd7,Regenerated Length,Regenerated Length,Image,Polyline,318999.7,858636.4,,626934.2
957162-1_4.jpg,957162-1,4,3c5f044a-4c14-494c-80b1-a745336b5788,Cartilage Length,Cartilage Length,Image,Line,949.36,1246.1,,81.89
1001363-1_54.jpg,1001363-1,54,79ec1f80-2ded-450c-8ba1-b59123a54f90,Cartilage Length,Cartilage Length,Image,Polyline,657.44,145.08,,81.94
957162-1_13.jpg,957162-1,13,e634bede-f821-4150-a88f-9fc4214c4e6e,Cartilage Length,Cartilage Length,Image,Polyline,708.54,248.19,,83.01
Aco_ear_941702-1_9.tif,941702-1,9,77620ec0-b63c-41b8-b981-8d9886722c6f,Regenerated Length,Regenerated Length,Image,Polyline,386915.4,451676.2,,740313
927693-1_13.jpg,927693-1,13,3565d2eb-66f7-42eb-b720-f2dfdb5c86ac,Cartilage Length,Cartilage Length,Image,Line,203.99,532.66,,83.02
1001363-2_28.jpg,1001363-2,28,195c7a51-93a4-47c0-a3cd-edcfaed126c9,Cartilage Length,Cartilage Length,Image,Line,575.22,729.05,,83.09
1001363-2_10.jpg,1001363-2,10,cf9bb399-915e-4b83-82bd-22bb2774934f,Cartilage Length,Cartilage Length,Image,Line,607.52,1424.6,,83.51
957162-1_28.jpg,957162-1,28,fef0ed01-14ac-4103-8721-9a2da564955c,Cartilage Length,Cartilage Length,Image,Line,738.58,735.28,,83.56
Aco_ear_941702-1_9.tif,941702-1,9,eb02372f-425d-4f50-8775-f191c2492def,Adipocytes,Adipocytes,Image,Points,371933.2,453749,53,
1001363-2_16.jpg,1001363-2,16,4dd41303-da8a-4cab-b71a-8c9af70c89e2,Cartilage Length,Cartilage Length,Image,Polyline,609.94,494.48,,85.4
1001363-2_34.jpg,1001363-2,34,5b03923b-e4ce-4109-b1e2-732022fb9ed5,Cartilage Length,Cartilage Length,Image,Line,922.56,1208,,86.31
1001363-1_63.jpg,1001363-1,63,98d22fc1-a2bb-4bae-adb6-295515033693,Cartilage Length,Cartilage Length,Image,Polyline,727.16,790.2,,86.61
1001363-1_45.jpg,1001363-1,45,c6ef3fc1-9e8a-4f8e-bd78-951d343fad9f,Cartilage Length,Cartilage Length,Image,Polyline,1152.2,198,,86.98
1001363-2_13.jpg,1001363-2,13,a5bd3388-1e02-48b7-b4a9-eabc9b6d5619,Cartilage Length,Cartilage Length,Image,Polyline,784.2,1173.7,,87.94
957162-1_19.jpg,957162-1,19,1e7f98be-876d-4625-bfa0-7c6a975175d7,Cartilage Length,Cartilage Length,Image,Polyline,304.97,1537.9,,88.63
1001363-2_1.jpg,1001363-2,1,6625829a-80fe-4036-8b9b-7374d7bba548,Cartilage Length,Cartilage Length,Image,Line,587.52,936.84,,90.1
Aco_ear_941702-1_18.tif - Aco_ear_941702-1_18.tif #1,941702-1,18,b7de0326-ddf4-4c62-86c6-a2f7e7306ae4,Regenerated Length,Regenerated Length,Image,Polyline,284512.5,482567.3,,656375.2
1001363-1_16.jpg,1001363-1,16,d6a57ef5-c82a-4ea8-b12e-53385f8ea760,Cartilage Length,Cartilage Length,Image,Polyline,760.14,667.51,,90.15
Aco_ear_941702-1_18.tif - Aco_ear_941702-1_18.tif #1,941702-1,18,dd58d620-9ae2-4dca-a16e-4119b81dad46,Regenerated Length,Regenerated Length,Image,Polyline,364635.8,995723.6,,119204.2
1001363-2_25.jpg,1001363-2,25,4f61f1f4-bb45-43e8-bb73-7f8823ca6ebc,Cartilage Length,Cartilage Length,Image,Polyline,763.06,1048.9,,90.74
Aco_ear_941702-1_18.tif - Aco_ear_941702-1_18.tif #1,941702-1,18,9091fbd3-daba-4e1a-9131-a876f9c76f40,Adipocytes,Adipocytes,Image,Points,329129,723618,50,
Aco_ear_941702-1_27.tif - Aco_ear_941702-1_27.tif #1,941702-1,27,821e1bf3-0227-4bdd-a747-3f69d27784fa,Regenerated Length,Regenerated Length,Image,Polyline,335618.7,938901.6,,539087.1
1001363-1_54.jpg,1001363-1,54,91972436-0c61-4c20-85bc-b4e8fc5260fd,Cartilage Length,Cartilage Length,Image,Polyline,744.15,434.99,,91.05
927693-1_22.jpg,927693-1,22,a14e7ae6-d78b-44e0-819e-306e70ae59bb,Cartilage Length,Cartilage Length,Image,Line,1308.4,528.08,,91.1
957162-1_22.jpg,957162-1,22,fbc03648-71ba-468d-8334-dc2d036c7e1f,Cartilage Length,Cartilage Length,Image,Line,599.29,1537.4,,91.66
Aco_ear_941702-1_27.tif - Aco_ear_941702-1_27.tif #1,941702-1,27,49f0a186-188c-4259-bfdd-cdadce73891c,Adipocytes,Adipocytes,Image,Points,396601,865769.3,10,
Aco_ear_941702-1_24.tif - Aco_ear_941702-1_24.tif #1,941702-1,24,15e4f824-de0b-459b-8bdd-2546843bce36,Regenerated Length,Regenerated Length,Image,Polyline,327784.1,873431.2,,841167.8
957162-1_22.jpg,957162-1,22,e784ed27-ff07-4abd-8156-a597f13cc660,Cartilage Length,Cartilage Length,Image,Line,956.37,1443.8,,92.43
1001363-2_10.jpg,1001363-2,10,30416019-be4a-4028-8cd3-fa940f37e74a,Cartilage Length,Cartilage Length,Image,Polyline,403.43,1647.1,,93.07
957162-1_31.jpg,957162-1,31,a6be7668-8828-4633-a125-640b3edc21db,Cartilage Length,Cartilage Length,Image,Line,870.08,427.01,,93.8
957162-1_7.jpg,957162-1,7,44a7d03c-86cc-407a-9ec0-c159b538a52e,Cartilage Length,Cartilage Length,Image,Polyline,861.92,1198.9,,95.03
957162-1_16.jpg,957162-1,16,8668cc18-8c5a-4365-b954-feb14ac339eb,Cartilage Length,Cartilage Length,Image,Polyline,112.22,883.1,,95.03
Aco_ear_941702-1_24.tif - Aco_ear_941702-1_24.tif #1,941702-1,24,32d59174-6867-4fb5-b51f-3e102a9c0af4,Adipocytes,Adipocytes,Image,Points,262950.8,666376,23,
Aco_ear_941702-1_12.tif - Aco_ear_941702-1_12.tif #1,941702-1,12,989dee32-1e30-440d-b752-c0e4e5bb7634,Regenerated Length,Regenerated Length,Image,Polyline,415443.4,794791.2,,186293
957162-1_4.jpg,957162-1,4,9523fb15-1012-4d41-bc23-3f58b078b439,Cartilage Length,Cartilage Length,Image,Line,944.89,222.22,,95.65
Aco_ear_941702-1_12.tif - Aco_ear_941702-1_12.tif #1,941702-1,12,1a7c4896-bbe0-41d6-b6f5-636650e25e02,Regenerated Length,Regenerated Length,Image,Polyline,236288.3,458015.4,,543674.5
957162-1_19.jpg,957162-1,19,fdace9e1-6462-419c-b2c1-48d908241d46,Cartilage Length,Cartilage Length,Image,Line,237.83,1446.4,,95.66
957162-1_10.png,957162-1,10,8fa3324a-5c23-44e9-8966-7c72b7d8f257,Cartilage Length,Cartilage Length,Image,Polyline,743.98,512.99,,96.11
957162-1_19.jpg,957162-1,19,6d3199a1-a2b8-44ad-8f51-f01afa39d187,Cartilage Length,Cartilage Length,Image,Polyline,281.14,1319.8,,98.34
957162-1_10.png,957162-1,10,e6302db5-d53b-46ef-a1dc-7649c60ce45e,Cartilage Length,Cartilage Length,Image,Polyline,634.5,167.67,,98.53
927693-1_22.jpg,927693-1,22,fdaa6482-e9ae-48da-8146-90643f5d575b,Cartilage Length,Cartilage Length,Image,Line,303.09,546.05,,99.51
Aco_ear_941702-1_12.tif - Aco_ear_941702-1_12.tif #1,941702-1,12,b8623bd1-b6af-44fe-81e3-d51a72347fd2,Adipocytes,Adipocytes,Image,Points,280993.1,513176.2,121,
Aco_ear_941702-1_21.tif - Aco_ear_941702-1_21.tif #1,941702-1,21,b8c73213-b01e-4ae0-bd56-c76c5807ea56,Regenerated Length,Regenerated Length,Image,Polyline,270365.4,632008.1,,885389.1
1001363-2_43.jpg,1001363-2,43,54cc1e0a-39d5-4764-a701-103d3d3eecfe,Cartilage Length,Cartilage Length,Image,Polyline,661.15,501.63,,99.69
1001363-1_20.jpg,1001363-1,20,440d92b8-37c3-46f3-80c6-4aebaa0935a7,Cartilage Length,Cartilage Length,Image,Polyline,778.75,461.3,,102.43
957162-1_7.jpg,957162-1,7,d6fe5be2-8193-4db9-bdb1-472d31f22316,Cartilage Length,Cartilage Length,Image,Polyline,672.26,583.08,,103.16
957162-1_10.png,957162-1,10,c4e510c0-0bc6-4142-80aa-4c20b5d59f88,Cartilage Length,Cartilage Length,Image,Line,936.2,1095.5,,103.43
927693-1_16.jpg,927693-1,16,57d22f1c-fac1-495b-8d6c-f23157d32221,Cartilage Length,Cartilage Length,Image,Line,1195.5,535.51,,104.44
1001363-2_16.jpg,1001363-2,16,b0085bf0-3829-437d-98b5-620419d5d1ce,Cartilage Length,Cartilage Length,Image,Line,393.04,1534,,104.58
1001363-2_13.jpg,1001363-2,13,c42fa1c4-6981-4f8e-b5f0-56aee7e8f80a,Cartilage Length,Cartilage Length,Image,Polyline,669.61,1350.1,,104.67
1001363-1_35.jpg,1001363-1,35,13d7c30c-87a7-4d11-a9b5-dcc56e72b156,Cartilage Length,Cartilage Length,Image,Polyline,705.05,414.52,,105.84
Aco_ear_941702-1_21.tif - Aco_ear_941702-1_21.tif #1,941702-1,21,c73c86ea-5c48-4838-b5a2-f8d511a22d38,Adipocytes,Adipocytes,Image,Points,352524.6,845789.3,50,
Aco_ear_941702-1_15.tif - Aco_ear_941702-1_15.tif #1,941702-1,15,,Regenerated Length,Regenerated Length,,,,,,855149.2
1001363-1_63.jpg,1001363-1,63,9ac15716-b5d7-4f10-a807-ff42afca964b,Cartilage Length,Cartilage Length,Image,Polyline,212.47,468.7,,108.13
1001363-2_19.jpg,1001363-2,19,d7d7c0b2-50ee-49db-8849-8f925321bf3c,Cartilage Length,Cartilage Length,Image,Line,715.53,879.31,,109.27
1001363-2_16.jpg,1001363-2,16,3b119de9-63c8-43a5-8ecd-7c707650ab32,Cartilage Length,Cartilage Length,Image,Polyline,675.02,296.43,,109.31
957162-1_25.jpg,957162-1,25,3efad130-3ca9-4d2d-bef9-ce24f32f0ea1,Cartilage Length,Cartilage Length,Image,Polyline,617.47,757.65,,109.83
1001363-1_35.jpg,1001363-1,35,5577f0aa-0516-4a12-9712-97938af07777,Cartilage Length,Cartilage Length,Image,Polyline,575.39,1234.4,,110.39
927693-1_10.jpg,927693-1,10,68943064-296e-4ec9-88f0-b1a9037f5930,Cartilage Length,Cartilage Length,Image,Polyline,890.41,604.13,,110.47
1001363-1_35.jpg,1001363-1,35,59d2ab72-50a4-4978-beeb-af2dec852a6b,Cartilage Length,Cartilage Length,Image,Polyline,745.78,546.59,,111.04
Aco_ear_941702-1_15.tif - Aco_ear_941702-1_15.tif #1,941702-1,15,d15f62ca-888d-44c6-8369-286d08cc9e93,Adipocytes,Adipocytes,Image,Points,441556.6,400877.3,62,
Aco_ear_922587-2_1.tif - Aco_ear_922587-2_1.tif #1,922587-2,1,5875a64b-3003-465e-85fc-44ce19bcbd9a,Regenerated Length,Regenerated Length,Image,Polyline,695710.2,401049.3,,907502.7
1001363-1_60.jpg,1001363-1,60,939c2220-517b-4f86-916a-d2b08c5cddc9,Cartilage Length,Cartilage Length,Image,Polyline,620.18,206.18,,112.91
957162-1_10.png,957162-1,10,01e5c3dd-1da0-4e85-a17a-507dee1a589a,Cartilage Length,Cartilage Length,Image,Polyline,852.14,1528.9,,114.52
1001363-2_4.jpg,1001363-2,4,ba22e790-3a53-4a0a-bbab-1e8054fabc44,Cartilage Length,Cartilage Length,Image,Line,827.05,765,,115.44
957162-1_4.jpg,957162-1,4,19bbe429-8f84-43dc-9308-eb9a66fba8db,Cartilage Length,Cartilage Length,Image,Line,949.36,618.07,,115.71
927693-1_22.jpg,927693-1,22,72cd1c81-8e41-42ad-b006-8d2f9cd0202c,Cartilage Length,Cartilage Length,Image,Line,130.99,462.61,,115.85
Aco_ear_922587-2_1.tif - Aco_ear_922587-2_1.tif #1,922587-2,1,cd9cdd6e-db78-4f10-b33e-42ee994591e6,Adipocytes,Adipocytes,Image,Points,722011.7,416309,261,
Aco_ear_922587-2_4.tif - Aco_ear_922587-2_4.tif #1,922587-2,4,f8e565b1-7c11-4906-a7dd-93cf8356386b,Regenerated Length,Regenerated Length,Image,Polyline,682662.5,490118.3,,981285.9
1001363-2_13.jpg,1001363-2,13,21a9a0c1-3dce-4160-8a71-7fe16ec4ba58,Cartilage Length,Cartilage Length,Image,Polyline,1006.7,107.02,,116.19
927693-1_16.jpg,927693-1,16,36bcc2c8-53a0-452d-a214-14c9f124c997,Cartilage Length,Cartilage Length,Image,Line,175.36,618.14,,116.58
957162-1_22.jpg,957162-1,22,23e5cd6d-4623-4d9a-8f2f-73960dce23d5,Cartilage Length,Cartilage Length,Image,Line,899.36,1549.7,,116.92
1001363-1_63.jpg,1001363-1,63,77f20d4a-7190-46f9-a7a6-b921ed7897e6,Cartilage Length,Cartilage Length,Image,Polyline,1024.1,370.08,,117.38
1001363-2_34.jpg,1001363-2,34,f9a24e27-1470-47f0-a0d0-c4ceb5a0f63c,Cartilage Length,Cartilage Length,Image,Line,797.69,342.25,,121.4
1001363-1_13.jpg,1001363-1,13,28a4921e-7991-4bdf-9d85-4d5e4c8b0b06,Cartilage Length,Cartilage Length,Image,Polyline,499.72,686.55,,121.73
927693-1_22.jpg,927693-1,22,cbe6ca6f-a2f7-48fe-8582-921ce0a414a0,Cartilage Length,Cartilage Length,Image,Line,812.44,638.19,,124.52
Aco_ear_922587-2_4.tif - Aco_ear_922587-2_4.tif #1,922587-2,4,e7a41f97-aac6-495a-b393-cd3fe97c0861,Adipocytes,,Image,Points,721327,505762.6,116,
Aco_ear_922587-2_7.tif - Aco_ear_922587-2_7.tif #1,922587-2,7,70b4416e-8737-454e-a229-12e30a0481aa,Regenerated Length,Regenerated Length,Image,Polyline,859233.7,300476.4,,1112626.1
957162-1_4.jpg,957162-1,4,4c385105-27df-42e7-857c-66d1f815bfb1,Cartilage Length,Cartilage Length,Image,Line,939.71,1134.4,,125.38
927693-1_13.jpg,927693-1,13,a9ca6a6c-41dd-4575-9fe6-fae9bf95277b,Cartilage Length,Cartilage Length,Image,Line,1067.6,719.12,,125.52
957162-1_10.png,957162-1,10,8e0fb0f4-35e0-4a6f-85a3-f63d0c4fd541,Cartilage Length,Cartilage Length,Image,Polyline,974.42,1357.8,,130.06
1001363-2_43.jpg,1001363-2,43,4c0e1f9a-6664-4d53-88a8-3a61bb26a863,Cartilage Length,Cartilage Length,Image,Polyline,543.23,451.23,,130.6
957162-1_25.jpg,957162-1,25,0e79b676-9868-4955-a437-72c22706dc82,Cartilage Length,Cartilage Length,Image,Line,924.35,268.35,,130.68
941702-3_7.jpg,941702-3,7,a579c8a3-094d-4004-abf1-4d44c5520c28,Cartilage Length,Cartilage Length,Image,Polyline,486.58,555.8,,132.72
Aco_ear_922587-2_7.tif - Aco_ear_922587-2_7.tif #1,922587-2,7,cefa2147-4222-437c-a513-9bac17bc7b25,Adipocytes,Adipocytes,Image,Points,918347,305522.7,61,
Aco_ear_922587-2_10.tof.tif - Aco_ear_922587-2_10.tof.tif #1,922587-2,10,6deb8c93-c3e0-4a26-b367-3191e3c84f1e,Regenerated Length,Regenerated Length,Image,Polyline,877566.7,239510.7,,1082401.5
941702-3_10.jpg,941702-3,10,c35ad5d3-c038-41b2-b335-cdd38f7e6fff,Cartilage Length,Cartilage Length,Image,Polyline,631.31,513.21,,136.79
941702-3_10.jpg,941702-3,10,7894b6b1-3b49-42cd-82b8-ecbdcd14c298,Cartilage Length,Cartilage Length,Image,Polyline,304.59,575.37,,136.88
957162-1_28.jpg,957162-1,28,47e9df89-ec53-487e-88c3-169d5ff494d9,Cartilage Length,Cartilage Length,Image,Line,502.29,661.87,,136.9
941702-3_7.jpg,941702-3,7,75578534-fa6f-4566-ba98-11ec6c959c91,Cartilage Length,Cartilage Length,Image,Polyline,769.81,347.7,,138.17
1001363-2_10.jpg,1001363-2,10,d6ab70eb-b495-40f7-a99f-a0888e4be98c,Cartilage Length,Cartilage Length,Image,Line,955.22,536.96,,139.89
957162-1_28.jpg,957162-1,28,0e866f19-1106-4c07-83a7-1dbfffb05774,Cartilage Length,Cartilage Length,Image,Polyline,852.23,799.27,,140.93
957162-1_16.jpg,957162-1,16,2368b6a1-a08a-4c50-b9d0-6189e94feb1d,Cartilage Length,Cartilage Length,Image,Polyline,813.82,1072.2,,141.68
1001363-2_13.jpg,1001363-2,13,96c21d23-5c64-4525-8119-6e4f603216f0,Cartilage Length,Cartilage Length,Image,Line,829.84,922.24,,144.56
Aco_ear_922587-2_10.tof.tif - Aco_ear_922587-2_10.tof.tif #1,922587-2,10,e09155a4-4f20-4d28-a56a-2a031e3a6232,Adipocytes,Adipocytes,Image,Points,917676,195296,59,
Aco_ear_922587-2_13.tif - Aco_ear_922587-2_13.tif #1,922587-2,13,1690b3cd-882c-44d3-9948-e51e2d81263a,Regenerated Length,Regenerated Length,Image,Polyline,828559.9,258470.7,,1017580.3
1001363-2_19.jpg,1001363-2,19,aea268ee-3d6d-4ab8-863b-6e104d42ebcf,Cartilage Length,Cartilage Length,Image,Polyline,700.02,528.83,,145.23
1001363-2_37.jpg,1001363-2,37,f75cb440-0406-4d46-8d6e-f4d075087425,Cartilage Length,Cartilage Length,Image,Line,573.51,133.66,,146.11
1001363-1_66.jpg,1001363-1,66,f772fcf0-5a72-4fb1-a66c-2032100308ab,Cartilage Length,Cartilage Length,Image,Polyline,512.03,764.1,,148.7
957162-1_19.jpg,957162-1,19,d770c01e-3999-4c72-b6f3-d76185b29188,Cartilage Length,Cartilage Length,Image,Polyline,828.28,1301.7,,151.58
Aco_ear_922587-2_13.tif - Aco_ear_922587-2_13.tif #1,922587-2,13,1f0eb8d3-de8b-4f1d-b328-78c083d044d4,Adipocytes,Adipocytes,Image,Points,722081,258293.3,18,
Aco_ear_922587-2_16.tif - Aco_ear_922587-2_16.tif #1,922587-2,16,,Regenerated Length,Regenerated Length,Image,Polyline,,,,696884.8
1001363-1_20.jpg,1001363-1,20,cbc83116-4973-49ae-97a2-444e1eb25dea,Cartilage Length,Cartilage Length,Image,Polyline,728.48,740.19,,153.15
957162-1_7.jpg,957162-1,7,8b9537f2-5540-4a8c-b48a-20c9602b1d37,Cartilage Length,Cartilage Length,Image,Polyline,768.59,916.97,,155.89
1001363-2_19.jpg,1001363-2,19,97c8c829-ba1a-45fd-84bc-a4569b6851de,Cartilage Length,Cartilage Length,Image,Polyline,916.74,239.62,,161.54
Aco_ear_922587-2_16.tif - Aco_ear_922587-2_16.tif #1,922587-2,16,b0751d4b-0e15-4e53-b00a-14b1208d23ad,Adipocytes,Adipocytes,Image,Points,512934.7,427290.8,6,
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,c4493942-b7c2-4758-89f2-f2038b599ad0,Regenerated Length,Regenerated Length,Image,Polyline,,,,564782.8
927693-1_16.jpg,927693-1,16,cc46c2cf-555b-4c7e-8a24-05e3be2e2677,Cartilage Length,Cartilage Length,Image,Line,953.88,656.05,,167.8
Aco_ear_922587-2_19.tif - Aco_ear_922587-2_19.tif #1,922587-2,19,cfdf202d-620d-44b4-8c9e-274eab9a4bd2,Adipocytes,Adipocytes,Image,Points,675672.1,185888.7,14,
Aco_ear_B31.1_s18.tif,1064394-1,18,22a18a36-d9f3-40ae-869a-7eef17089f70,Regenerated Length,Regenerated Length,Image,Polyline,713747.6,2983507.8,,4370332.2
957162-1_25.jpg,957162-1,25,e13a9a99-f56b-4ab8-b3a3-8ae953ba3ced,Cartilage Length,Cartilage Length,Image,Polyline,576.7,604.2,,169.94
957162-1_19.jpg,957162-1,19,7dbe92db-0787-49d1-bb16-63a38664ac05,Cartilage Length,Cartilage Length,Image,Polyline,565.9,1576.6,,174.19
1001363-2_4.jpg,1001363-2,4,f61c4973-09ab-4ac3-97bb-8d3bd64284d1,Cartilage Length,Cartilage Length,Image,Line,937.77,491.36,,174.62
1001363-2_16.jpg,1001363-2,16,4da9c5ce-e53a-4d4a-9014-7e365bbf5e0e,Cartilage Length,Cartilage Length,Image,Line,499.61,1401.4,,177.87
1001363-2_7.jpg,1001363-2,7,ba0cb597-9bda-424b-93ac-276a37e34862,Cartilage Length,Cartilage Length,Image,Line,794.91,772.34,,177.95
1001363-2_22.jpg,1001363-2,22,912f1472-671f-48bd-8ace-70a66502a361,Cartilage Length,Cartilage Length,Image,Line,789.21,1193.4,,178.67
927693-1_22.jpg,927693-1,22,f80a1f48-9aef-4d57-8a43-9976a11270e6,Cartilage Length,Cartilage Length,Image,Line,961.94,648.04,,179.02
957162-1_22.jpg,957162-1,22,0e988223-8b15-450e-9831-4dee76f42210,Cartilage Length,Cartilage Length,Image,Line,726.15,1670.6,,179.35
1001363-2_22.jpg,1001363-2,22,e4419ff6-019d-4876-ba5a-1e518b755e98,Cartilage Length,Cartilage Length,Image,Polyline,805.1,259.66,,179.42
Aco_ear_B31.1_s18.tif,1064394-1,18,11f9007a-dd8e-465c-8c71-ee433f17107b,Adipocytes,Adipocytes,Image,Points,635067.4,2879439.8,366,
Aco_ear_B31.2_s7.tif,1064394-2,7,b6d53a8c-efad-4be5-969a-ec7e79d2aec6,Regenerated Length,Regenerated Length,Image,Polyline,1723762.7,6583071.2,,1408012.3
1001363-1_16.jpg,1001363-1,16,e0891080-3f06-475d-aa11-45d0a3b6b5d7,Cartilage Length,Cartilage Length,Image,Polyline,661.43,858.47,,181.08
Aco_ear_B31.2_s7.tif,1064394-2,7,a1908911-822e-47a9-adf7-733b49aa0ebe,Adipocytes,Adipocytes,Image,Points,1837961.2,6524535,166,
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,1d2c315f-74f1-45c4-b1b1-e271002174e6,Regenerated Length,Regenerated Length,Image,Polyline,212682.6,760045.4,,1045100.1
1001363-2_4.jpg,1001363-2,4,42619bd4-97ca-4c07-a191-7ded9bc88bb2,Cartilage Length,Cartilage Length,Image,Polyline,973.9,267.65,,182.47
957162-1_4.jpg,957162-1,4,291ad409-5e00-4bfb-8524-f0d186d4f64b,Cartilage Length,Cartilage Length,Image,Line,962.21,822.94,,183.89
927693-1_19.jpg,927693-1,19,9631bb23-fa8c-4ac5-a00d-06be253a7fa6,Cartilage Length,Cartilage Length,Image,Line,181.17,439.71,,185.42
957162-1_7.jpg,957162-1,7,9c81df60-dba0-476b-adf6-741cde15809d,Cartilage Length,Cartilage Length,Image,Polyline,811.46,1560.9,,185.45
927693-1_10.jpg,927693-1,10,65248a0e-607e-4869-bec6-0059fe610283,Cartilage Length,Cartilage Length,Image,Polyline,392.15,492.27,,187.66
ear_B31-2_11.18.21_106M_66dpw_15.tif - ear_B31-2_11.18.21_106M_66dpw_15.tif #1,1064394-2,15,cb84f161-6253-487d-8e55-2f08d9ec0a7d,Adipocytes,Adipocytes,Image,Points,180275.8,810693.9,452,
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,3aacc30a-1356-4a0c-b8fc-fb22fe3542da,Regenerated Length,Regenerated Length,Image,Polyline,303738.4,498870.7,,824312.1
1001363-2_7.jpg,1001363-2,7,0c14bc0a-aaef-433d-92da-d86dc04adb56,Cartilage Length,Cartilage Length,Image,Line,917.14,905.89,,191.74
941702-3_4.jpg,941702-3,4,3623283f-b818-47fb-ae21-804e2981b8e4,Cartilage Length,Cartilage Length,Image,Polyline,1233,796.64,,192.64
1001363-2_25.jpg,1001363-2,25,77d2ffc8-aa85-4879-aa69-4362f6870e3f,Cartilage Length,Cartilage Length,Image,Line,549.16,667.33,,193
941702-3_7.jpg,941702-3,7,c30779e4-8381-4374-9efa-7e5138d201e2,Cartilage Length,Cartilage Length,Image,Polyline,928.19,230.36,,197.18
1001363-2_43.jpg,1001363-2,43,0dfa6e65-3e26-4cb9-a9d2-6c7f7eb3fc4a,Cartilage Length,Cartilage Length,Image,Polyline,912.8,618.56,,203.8
927693-1_10.jpg,927693-1,10,2d0e8b50-4fe4-4d4b-b8a3-ec5720121c0c,Cartilage Length,Cartilage Length,Image,Polyline,631,563.34,,205.34
ear_B31-2_11.18.21_106M_66dpw_12.tif - ear_B31-2_11.18.21_106M_66dpw_12.tif #1,1064394-2,12,851df775-a68a-4431-a5c0-c691bf4c853e,Adipocytes,Adipocytes,Image,Points,271218.4,506264.3,696,
